62, 161, 168050, 12.176598
63, 317, 168052, 12.538309
63, 319, 168052, 11.959582
63, 318, 168052, 11.860479
64, 170, 168050, 12.478225
64, 318, 168052, 12.047441
64, 198, 168050, 12.016000
65, 287, 168052, 11.778838
65, 280, 168052, 11.455303
65, 281, 168052, 11.036016
66, 318, 168052, 13.524897
66, 290, 168052, 13.118417
66, 287, 168052, 12.572122
67, 161, 168050, 14.227343
67, 170, 168050, 13.964831
67, 166, 168050, 13.473819
68, 165, 168050, 12.938441
68, 170, 168050, 12.660110
68, 166, 168050, 11.834272
69, 198, 168050, 14.503505
69, 170, 168050, 14.086415
69, 166, 168050, 13.868296
70, 140, 168050, 18.338608
70, 170, 168050, 18.136911
70, 166, 168050, 17.684015
71, 166, 168050, 19.075026
71, 127, 168050, 19.065989
71, 140, 168050, 18.741632
72, 165, 168050, 17.357653
72, 170, 168050, 17.140036
72, 166, 168050, 16.102381
73, 167, 168050, 17.596615
73, 165, 168050, 17.395596
73, 166, 168050, 16.305796
74, 401, 168046, 16.184313
74, 402, 168046, 16.166410
74, 140, 168050, 15.845850
75, 287, 168052, 19.227743
75, 170, 168050, 19.057625
75, 161, 168050, 18.924255
76, 161, 168050, 15.942262
76, 165, 168050, 15.684502
76, 166, 168050, 14.504848
77, 285, 168052, 17.744747
77, 166, 168050, 17.627312
77, 287, 168052, 16.552967
78, 380, 168046, 16.152664
78, 366, 168046, 15.994118
78, 287, 168052, 15.497466
79, 170, 168050, 13.485162
79, 165, 168050, 13.304285
79, 166, 168050, 12.175018
80, 392, 168046, 17.643324
80, 387, 168046, 17.140413
80, 395, 168046, 17.000786
81, 399, 168046, 15.447501
81, 395, 168046, 15.067333
81, 400, 168046, 14.458571
82, 397, 168046, 15.849184
82, 285, 168052, 15.548497
82, 287, 168052, 14.295933
83, 397, 168046, 14.301290
83, 401, 168046, 13.884748
83, 402, 168046, 13.636001
84, 401, 168046, 14.123118
84, 400, 168046, 13.801858
84, 399, 168046, 13.615065
85, 401, 168046, 14.087501
85, 402, 168046, 13.980663
85, 399, 168046, 13.796929
86, 401, 168046, 13.662917
86, 400, 168046, 13.447387
86, 402, 168046, 12.838078
87, 401, 168046, 10.671541
87, 402, 168046, 10.453213
87, 399, 168046, 10.095451
88, 387, 168046, 8.559189
88, 395, 168046, 8.545111
88, 393, 168046, 8.327703
89, 400, 168046, 6.376104
89, 393, 168046, 6.319963
89, 395, 168046, 5.839615
90, 393, 168046, 5.128855
90, 387, 168046, 5.003976
90, 395, 168046, 4.641709
91, 387, 168046, 9.134611
91, 379, 168046, 8.358283
91, 380, 168046, 8.167053
92, 402, 168046, 5.601547
92, 400, 168046, 5.190383
92, 401, 168046, 4.989511
93, 401, 168046, 7.664376
93, 400, 168046, 7.554654
93, 366, 168046, 7.133306
94, 365, 168046, 7.813793
94, 367, 168046, 7.393070
94, 366, 168046, 7.373137
95, 365, 168046, 6.813783
95, 367, 168046, 6.641080
95, 366, 168046, 6.248456
96, 398, 168046, 7.225431
96, 401, 168046, 6.852156
96, 400, 168046, 6.468220
97, 400, 168046, 7.039649
97, 401, 168046, 7.025513
97, 402, 168046, 7.001516
98, 398, 168046, 12.506477
98, 401, 168046, 12.428312
98, 400, 168046, 11.638494
99, 400, 168046, 10.966276
99, 401, 168046, 10.808648
99, 399, 168046, 10.535416
100, 401, 168046, 10.033655
100, 402, 168046, 9.719758
100, 399, 168046, 9.157694
101, 401, 168046, 10.619431
101, 399, 168046, 10.563993
101, 402, 168046, 9.804729
102, 398, 168046, 11.651664
102, 401, 168046, 11.325272
102, 399, 168046, 10.932831
103, 401, 168046, 12.366423
103, 402, 168046, 12.241231
103, 400, 168046, 11.675154
104, 398, 168046, 14.869066
104, 399, 168046, 14.300982
104, 400, 168046, 14.226938
105, 397, 168046, 12.877623
105, 400, 168046, 12.402004
105, 399, 168046, 12.372791
106, 399, 168046, 13.641876
106, 401, 168046, 13.508366
106, 402, 168046, 13.390765
107, 401, 168046, 13.962044
107, 400, 168046, 13.714405
107, 402, 168046, 12.996481
108, 400, 168046, 13.205934
108, 403, 168044, 10.540063
108, 405, 168044, 10.362692
109, 407, 168048, 15.446642
109, 405, 168044, 14.527891
109, 403, 168044, 14.279473
110, 400, 168046, 14.097219
110, 399, 168046, 13.482672
110, 407, 168048, 6.151468
111, 401, 168046, 14.505185
111, 399, 168046, 14.381899
111, 407, 168048, 9.014695
112, 401, 168046, 15.701478
112, 402, 168046, 15.380338
112, 407, 168048, 6.122992
113, 384, 168046, 17.624613
113, 397, 168046, 17.311275
113, 407, 168048, 8.741931
114, 401, 168046, 20.827745
114, 399, 168046, 20.600843
114, 407, 168048, 7.337894
115, 399, 168046, 21.658297
115, 321, 168052, 21.337875
115, 407, 168048, 8.022865
116, 393, 168052, 21.109932
116, 375, 168052, 21.007059
116, 407, 168048, 9.573753
117, 285, 168052, 19.086390
117, 300, 168052, 18.661127
117, 287, 168052, 17.972525
118, 4, 168049, 17.741610
118, 29, 168049, 17.654144
118, 18, 168049, 17.386023
119, 4, 168049, 14.745126
119, 403, 168044, 12.664464
119, 405, 168044, 12.466295
120, 4, 168049, 12.521438
120, 405, 168044, 8.719740
120, 403, 168044, 8.583555
121, 407, 168048, 11.410885
121, 405, 168044, 6.427072
121, 403, 168044, 5.703448
122, 3, 168049, 11.738475
122, 403, 168044, 6.971318
122, 405, 168044, 6.334124
123, 3, 168049, 10.789783
123, 403, 168044, 7.886996
123, 405, 168044, 7.579548
124, 3, 168049, 10.475230
124, 2, 168049, 10.470574
124, 4, 168049, 9.511778
125, 4, 168049, 12.212018
125, 405, 168044, 9.402890
125, 403, 168044, 9.020294
126, 111, 168043, 11.047195
126, 403, 168044, 8.085162
126, 405, 168044, 7.491654
127, 111, 168043, 10.985133
127, 403, 168044, 6.353611
127, 405, 168044, 5.793945
128, 95, 168043, 9.581682
128, 66, 168043, 9.536760
128, 73, 168043, 9.355028
129, 78, 168043, 8.105439
129, 79, 168043, 7.686349
129, 66, 168043, 7.171543
130, 75, 168043, 8.769527
130, 71, 168043, 8.464287
130, 73, 168043, 8.246123
131, 73, 168043, 9.558238
131, 93, 168043, 9.399901
131, 74, 168043, 9.055273
132, 93, 168043, 9.536275
132, 74, 168043, 9.480214
132, 75, 168043, 9.096208
133, 8, 168049, 9.001708
133, 11, 168049, 8.995243
133, 7, 168049, 8.426832
134, 11, 168049, 8.423542
134, 7, 168049, 8.390652
134, 3, 168049, 7.676849
135, 2, 168049, 7.381440
135, 3, 168049, 7.215476
135, 4, 168049, 7.008914
136, 11, 168049, 6.636569
136, 10, 168049, 6.618836
136, 4, 168049, 6.609092
137, 11, 168049, 6.631114
137, 10, 168049, 6.392292
137, 4, 168049, 6.316070
138, 5, 168049, 6.285745
138, 8, 168049, 5.184249
138, 7, 168049, 5.057369
139, 10, 168049, 6.447869
139, 2, 168049, 6.005152
139, 4, 168049, 4.874082
140, 3, 168049, 6.072759
140, 7, 168049, 5.697601
140, 11, 168049, 5.443394
141, 2, 168049, 9.244887
141, 11, 168049, 9.228256
141, 4, 168049, 8.710181
142, 6, 168049, 6.375661
142, 8, 168049, 6.009634
142, 7, 168049, 5.652910
143, 11, 168049, 7.012706
143, 7, 168049, 6.569984
143, 8, 168049, 6.073782
144, 6, 168049, 7.689196
144, 7, 168049, 7.031241
144, 8, 168049, 6.420732
145, 5, 168049, 10.976564
145, 7, 168049, 9.613942
145, 8, 168049, 9.553479
146, 6, 168049, 9.183200
146, 8, 168049, 8.323271
146, 7, 168049, 7.906430
147, 7, 168043, 18.124243
147, 6, 168043, 17.918150
147, 407, 168048, 16.385107
148, 11, 168049, 11.337281
148, 8, 168049, 10.915831
148, 7, 168049, 10.644022
149, 4, 168043, 19.582226
149, 10, 168043, 19.154726
149, 6, 168043, 19.026453
150, 2, 168043, 23.448467
150, 10, 168043, 23.161766
150, 4, 168043, 22.162451
151, 6, 168043, 25.639023
151, 4, 168043, 25.480042
151, 10, 168043, 25.400709
152, 8, 168043, 25.529783
152, 7, 168043, 25.475140
152, 6, 168043, 25.310440
153, 10, 168043, 25.129452
153, 2, 168043, 24.742273
153, 4, 168043, 23.665895
154, 3, 168043, 26.890116
154, 2, 168043, 26.451492
154, 4, 168043, 25.228128
155, 389, 168052, 26.772478
155, 388, 168052, 26.634983
155, 393, 168052, 26.189455
156, 10, 168049, 14.026656
156, 8, 168049, 14.011069
156, 4, 168049, 13.686885
157, 10, 168049, 13.403844
157, 2, 168049, 13.092574
157, 4, 168049, 12.555512
158, 10, 168049, 18.842384
158, 8, 168049, 18.739388
158, 4, 168049, 18.682871
159, 2, 168049, 18.332567
159, 10, 168049, 18.154003
159, 4, 168049, 17.170708
160, 391, 168052, 20.509529
160, 393, 168052, 20.378433
160, 4, 168049, 20.294123
161, 397, 168052, 17.976671
161, 393, 168052, 17.940346
161, 391, 168052, 17.818047
162, 392, 168052, 17.512068
162, 397, 168052, 17.371908
162, 393, 168052, 16.892952
163, 393, 168052, 16.963568
163, 396, 168052, 16.896633
163, 397, 168052, 16.427782
164, 399, 168052, 17.635761
164, 397, 168052, 17.158188
164, 396, 168052, 17.083691
165, 397, 168052, 18.259512
165, 391, 168052, 18.065149
165, 392, 168052, 17.776091
166, 388, 168052, 21.928394
166, 287, 168052, 20.917051
166, 4, 168043, 20.900154
167, 3, 168043, 19.051071
167, 2, 168043, 18.889124
167, 4, 168043, 17.979525
168, 3, 168043, 18.123207
168, 2, 168043, 17.763062
168, 4, 168043, 16.568272
169, 2, 168043, 22.570324
169, 4, 168049, 22.248554
169, 4, 168043, 21.583998
170, 110, 168043, 22.652884
170, 113, 168043, 22.562210
170, 115, 168043, 22.164509
171, 95, 168043, 21.614506
171, 111, 168043, 21.405603
171, 110, 168043, 21.303335
172, 138, 168043, 20.464258
172, 125, 168043, 20.087851
172, 127, 168043, 18.896667
173, 110, 168043, 18.693661
173, 114, 168043, 18.677786
173, 111, 168043, 18.176096
174, 114, 168043, 18.388754
174, 110, 168043, 17.772018
174, 111, 168043, 17.367075
175, 113, 168043, 19.496323
175, 114, 168043, 18.933098
175, 115, 168043, 18.200296
176, 113, 168043, 20.227505
176, 110, 168043, 20.138405
176, 389, 168052, 19.784742
177, 389, 168052, 20.491114
177, 392, 168052, 19.784578
177, 393, 168052, 19.359423
178, 388, 168052, 20.776642
178, 392, 168052, 20.247608
178, 393, 168052, 19.599586
179, 391, 168052, 18.829548
179, 392, 168052, 18.533854
179, 393, 168052, 17.624615
180, 113, 168043, 20.128159
180, 110, 168043, 20.101639
180, 114, 168043, 19.829163
181, 133, 168043, 21.589558
181, 115, 168043, 21.490381
181, 114, 168043, 20.969292
182, 389, 168052, 20.002344
182, 392, 168052, 19.028742
182, 393, 168052, 18.355995
183, 388, 168052, 21.034985
183, 392, 168052, 19.966127
183, 393, 168052, 19.338295
184, 113, 168043, 21.571047
184, 115, 168043, 21.303202
184, 127, 168043, 21.105738
185, 127, 168043, 21.565363
185, 113, 168043, 21.360535
185, 393, 168052, 20.884975
186, 111, 168043, 18.189177
186, 110, 168043, 18.038086
186, 114, 168043, 18.012154
187, 151, 168043, 17.216778
187, 138, 168043, 17.215166
187, 126, 168043, 17.148151
188, 114, 168043, 18.973162
188, 138, 168043, 18.705723
188, 126, 168043, 17.886816
189, 133, 168043, 15.847447
189, 151, 168043, 15.725429
189, 138, 168043, 15.576471
190, 151, 168043, 16.446730
190, 135, 168043, 16.405865
190, 133, 168043, 16.200632
191, 133, 168043, 14.336995
191, 114, 168043, 14.282637
191, 115, 168043, 13.407604
192, 115, 168043, 14.543070
192, 114, 168043, 14.297505
192, 126, 168043, 13.757996
193, 111, 168043, 14.415946
193, 114, 168043, 14.259606
193, 115, 168043, 13.508208
194, 115, 168043, 14.602836
194, 127, 168043, 14.483751
194, 114, 168043, 14.473114
195, 127, 168043, 15.759957
195, 110, 168043, 15.730515
195, 111, 168043, 15.351770
196, 127, 168043, 15.782872
196, 115, 168043, 15.718554
196, 111, 168043, 15.635181
197, 114, 168043, 14.989433
197, 110, 168043, 14.065310
197, 111, 168043, 13.842623
198, 114, 168043, 16.321201
198, 127, 168043, 15.868243
198, 115, 168043, 15.847054
199, 4, 168049, 17.120363
199, 405, 168051, 16.729507
199, 403, 168051, 16.653988
200, 127, 168043, 16.669323
200, 407, 168051, 16.624592
200, 115, 168043, 16.067373
201, 110, 168043, 16.643808
201, 127, 168043, 16.629702
201, 95, 168043, 16.541012
202, 110, 168043, 12.294293
202, 114, 168043, 12.255838
202, 111, 168043, 11.871625
203, 115, 168043, 13.063900
203, 114, 168043, 12.983491
203, 407, 168051, 12.105844
204, 110, 168043, 13.905003
204, 111, 168043, 13.528777
204, 407, 168051, 8.282922
205, 111, 168043, 13.370463
205, 110, 168043, 13.272812
205, 407, 168051, 4.630513
206, 110, 168043, 13.190167
206, 111, 168043, 12.602880
206, 407, 168051, 8.059751
207, 114, 168043, 17.603506
207, 110, 168043, 16.570345
207, 111, 168043, 16.213318
208, 238, 168051, 17.089071
208, 111, 168043, 17.084560
208, 207, 168051, 16.387886
209, 206, 168051, 17.641703
209, 205, 168051, 17.580349
209, 207, 168051, 16.571766
210, 115, 168043, 14.296774
210, 205, 168051, 13.956342
210, 207, 168051, 12.778562
211, 111, 168043, 13.819628
211, 278, 168051, 13.622326
211, 127, 168043, 13.145404
212, 205, 168051, 11.636651
212, 206, 168051, 11.570635
212, 207, 168051, 10.931682
213, 237, 168051, 9.202284
213, 238, 168051, 8.934729
213, 239, 168051, 8.603629
214, 239, 168051, 5.404497
214, 241, 168051, 5.233840
214, 240, 168051, 4.999234
215, 241, 168051, 7.085778
215, 239, 168051, 7.022975
215, 238, 168051, 6.526086
216, 264, 168051, 9.283040
216, 266, 168051, 9.163923
216, 273, 168051, 8.399256
217, 238, 168051, 9.900306
217, 239, 168051, 9.709950
217, 273, 168051, 9.421876
218, 237, 168051, 9.809597
218, 239, 168051, 9.436595
218, 238, 168051, 9.043582
219, 238, 168051, 10.950686
219, 293, 168051, 10.509148
219, 295, 168051, 10.487117
220, 279, 168051, 10.917543
220, 266, 168051, 10.835970
220, 241, 168051, 10.395239
221, 238, 168051, 8.184014
221, 240, 168051, 7.747633
221, 241, 168051, 7.572883
222, 219, 168051, 9.072734
222, 240, 168051, 8.579528
222, 241, 168051, 8.548918
223, 238, 168051, 8.467308
223, 240, 168051, 8.397709
223, 241, 168051, 8.033551
224, 241, 168051, 8.455297
224, 240, 168051, 8.285224
224, 238, 168051, 8.205999
225, 241, 168051, 10.179749
225, 238, 168051, 10.007275
225, 207, 168051, 9.507264
226, 210, 168051, 9.311258
226, 241, 168051, 9.189420
226, 207, 168051, 8.638441
227, 238, 168051, 9.095142
227, 210, 168051, 8.880116
227, 207, 168051, 7.892906
228, 237, 168051, 8.653316
228, 239, 168051, 8.189607
228, 238, 168051, 8.090652
229, 275, 168051, 8.481816
229, 270, 168051, 8.247263
229, 271, 168051, 7.777612
230, 255, 168051, 7.892913
230, 238, 168051, 7.855469
230, 239, 168051, 7.847666
231, 270, 168051, 8.645574
231, 273, 168051, 8.348649
231, 255, 168051, 8.339878
232, 255, 168051, 11.833475
232, 286, 168051, 11.276229
232, 273, 168051, 11.244216
233, 275, 168051, 12.231067
233, 273, 168051, 11.872283
233, 286, 168051, 11.573595
234, 270, 168051, 11.703165
234, 273, 168051, 11.519550
234, 274, 168051, 11.337242
235, 270, 168051, 13.479589
235, 239, 168051, 13.252760
235, 238, 168051, 13.070814
236, 273, 168051, 11.773461
236, 255, 168051, 11.599702
236, 271, 168051, 10.938550
237, 273, 168051, 13.689642
237, 238, 168051, 13.680580
237, 271, 168051, 13.131386
238, 238, 168051, 11.728701
238, 200, 168051, 11.397652
238, 201, 168051, 11.297946
239, 237, 168051, 11.149036
239, 239, 168051, 11.113173
239, 238, 168051, 10.345901
240, 240, 168051, 9.007228
240, 238, 168051, 8.492195
240, 207, 168051, 8.275671
241, 210, 168051, 10.111873
241, 238, 168051, 9.790857
241, 207, 168051, 9.252406
242, 210, 168051, 10.738714
242, 205, 168051, 10.675931
242, 207, 168051, 9.476425
243, 205, 168051, 11.286880
243, 206, 168051, 11.062474
243, 207, 168051, 10.492687
244, 206, 168051, 12.431746
244, 220, 168051, 12.339243
244, 207, 168051, 11.913675
245, 205, 168051, 11.986283
245, 220, 168051, 11.347737
245, 207, 168051, 11.327699
246, 205, 168051, 9.997279
246, 220, 168051, 9.640877
246, 207, 168051, 8.916334
247, 210, 168051, 10.410020
247, 201, 168051, 10.402117
247, 238, 168051, 10.219223
248, 210, 168051, 10.217180
248, 207, 168051, 10.128192
248, 201, 168051, 10.024184
249, 179, 168051, 10.498184
249, 201, 168051, 10.280357
249, 180, 168051, 10.272854
250, 167, 168051, 11.553847
250, 180, 168051, 11.301983
250, 166, 168051, 11.121881
251, 165, 168051, 9.891295
251, 167, 168051, 9.688295
251, 166, 168051, 9.406519
252, 179, 168051, 11.388258
252, 180, 168051, 10.958464
252, 166, 168051, 10.718526
253, 200, 168051, 12.247600
253, 166, 168051, 12.173678
253, 201, 168051, 11.663485
254, 165, 168051, 8.403694
254, 166, 168051, 8.231483
254, 167, 168051, 7.845891
255, 165, 168051, 9.810740
255, 166, 168051, 9.441461
255, 167, 168051, 9.433486
256, 197, 168051, 8.935231
256, 199, 168051, 8.559328
256, 198, 168051, 8.199354
257, 201, 168051, 9.497620
257, 165, 168051, 9.476602
257, 166, 168051, 8.560317
258, 165, 168051, 9.072490
258, 167, 168051, 9.025215
258, 166, 168051, 8.210717
259, 198, 168051, 9.850737
259, 170, 168051, 9.792372
259, 166, 168051, 8.895920
260, 198, 168051, 7.575050
260, 161, 168051, 7.560804
260, 170, 168051, 7.000361
261, 160, 168051, 7.139206
261, 198, 168051, 6.612148
261, 170, 168051, 6.465538
262, 200, 168051, 7.071973
262, 201, 168051, 6.949374
262, 198, 168051, 6.879995
263, 215, 168051, 6.310285
263, 198, 168051, 5.873234
263, 199, 168051, 5.755894
264, 199, 168051, 7.282281
264, 201, 168051, 7.095385
264, 198, 168051, 6.966844
265, 200, 168051, 8.344394
265, 198, 168051, 7.950627
265, 201, 168051, 7.794785
266, 197, 168051, 5.490421
266, 198, 168051, 5.076571
266, 200, 168051, 5.039059
267, 170, 168051, 7.810345
267, 180, 168051, 7.702093
267, 166, 168051, 7.068018
268, 165, 168051, 7.102261
268, 180, 168051, 6.777475
268, 167, 168051, 6.225494
269, 167, 168051, 9.461803
269, 179, 168051, 9.399492
269, 180, 168051, 8.687304
270, 99, 168049, 12.440179
270, 98, 168049, 12.344010
270, 100, 168049, 11.783260
271, 115, 168049, 10.912104
271, 109, 168049, 10.661489
271, 110, 168049, 10.525481
272, 165, 168051, 8.539958
272, 180, 168051, 8.440749
272, 166, 168051, 7.625108
273, 165, 168051, 7.659951
273, 166, 168051, 7.279721
273, 167, 168051, 7.125534
274, 165, 168051, 10.038894
274, 166, 168051, 9.782451
274, 167, 168051, 9.345716
275, 167, 168051, 9.970454
275, 165, 168051, 9.694213
275, 166, 168051, 8.694582
276, 165, 168051, 11.296479
276, 167, 168051, 11.087459
276, 166, 168051, 10.606347
277, 165, 168051, 10.593922
277, 167, 168051, 10.443149
277, 166, 168051, 9.909304
278, 167, 168051, 13.237306
278, 165, 168051, 13.038036
278, 166, 168051, 12.011507
279, 95, 168049, 14.479824
279, 110, 168049, 13.722371
279, 111, 168049, 13.214309
280, 165, 168051, 13.209491
280, 166, 168051, 12.982492
280, 167, 168051, 12.480977
281, 166, 168051, 12.705273
281, 165, 168051, 12.468283
281, 167, 168051, 11.401739
282, 166, 168051, 12.105797
282, 180, 168051, 12.074620
282, 167, 168051, 12.062421
283, 94, 168049, 11.960275
283, 41, 168049, 11.959539
283, 95, 168049, 11.404963
284, 39, 168049, 10.266775
284, 40, 168049, 10.113383
284, 38, 168049, 9.703707
285, 39, 168049, 9.079911
285, 41, 168049, 8.945620
285, 38, 168049, 8.831545
286, 3, 168049, 9.435667
286, 40, 168049, 9.316349
286, 38, 168049, 9.196151
287, 79, 168049, 11.735608
287, 66, 168049, 11.715323
287, 38, 168049, 11.706120
288, 3, 168049, 12.414259
288, 41, 168049, 12.143569
288, 38, 168049, 12.136676
289, 40, 168049, 12.661219
289, 38, 168049, 12.066043
289, 41, 168049, 11.783566
290, 95, 168049, 11.358977
290, 38, 168049, 11.348641
290, 41, 168049, 10.724603
291, 41, 168049, 14.233803
291, 40, 168049, 13.970785
291, 3, 168049, 13.831213
292, 95, 168049, 18.519751
292, 167, 168051, 18.243711
292, 38, 168049, 18.220079
293, 166, 168051, 14.918359
293, 165, 168051, 14.884475
293, 167, 168051, 14.036129
294, 39, 168049, 15.437324
294, 95, 168049, 15.393882
294, 38, 168049, 14.616321
295, 3, 168049, 12.350359
295, 38, 168049, 12.191491
295, 10, 168049, 11.991189
296, 38, 168049, 16.607136
296, 166, 168051, 16.520710
296, 167, 168051, 16.150469
297, 179, 168051, 16.736383
297, 206, 168051, 16.660345
297, 180, 168051, 16.025520
298, 255, 168043, 18.965151
298, 235, 168043, 18.862913
298, 4, 168049, 18.028923
299, 230, 168043, 17.399305
299, 231, 168043, 17.204859
299, 4, 168049, 16.441713
300, 2, 168049, 15.654392
300, 10, 168049, 15.152248
300, 4, 168049, 14.468265
301, 2, 168049, 14.606093
301, 10, 168049, 13.985033
301, 4, 168049, 13.639816
302, 20, 168049, 15.419879
302, 2, 168049, 15.172864
302, 4, 168049, 14.097099
303, 8, 168049, 13.802245
303, 6, 168049, 13.614265
303, 10, 168049, 13.519326
304, 4, 168049, 9.802287
304, 6, 168049, 9.433072
304, 10, 168049, 9.217016
305, 8, 168049, 8.001496
305, 6, 168049, 7.360682
305, 10, 168049, 7.073801
306, 38, 168049, 10.230245
306, 10, 168049, 9.521186
306, 6, 168049, 9.452292
307, 6, 168049, 8.457990
307, 10, 168049, 8.034075
307, 38, 168049, 7.770276
308, 8, 168049, 7.271731
308, 38, 168049, 7.256216
308, 6, 168049, 7.000211
309, 41, 168049, 6.974944
309, 37, 168049, 6.801795
309, 38, 168049, 5.795690
310, 2, 168049, 7.288695
310, 10, 168049, 7.053466
310, 4, 168049, 6.341773
